Repl,inline-functions,unswitch-loops,predictive-commoning,gcse-after-reload,tree-loop-distribute-patterns,tree-slp-vectorize,vect-cost-model,tree-partial-pre,ipa-cp-clone,Best Rate,Avg Time
0,0,1,0,0,1,0,1,1,1,5132.0,0.054069
1,0,1,0,0,1,0,1,1,1,4993.5,0.054003
2,0,1,0,0,1,0,1,1,1,5666.4,0.049688
0,0,1,0,0,1,1,0,0,0,7102.3,0.034432
1,0,1,0,0,1,1,0,0,0,6996.0,0.035324
2,0,1,0,0,1,1,0,0,0,7011.2,0.035168
0,0,1,0,0,1,1,0,0,1,5863.8,0.053767
1,0,1,0,0,1,1,0,0,1,4547.9,0.056221
2,0,1,0,0,1,1,0,0,1,4661.3,0.057223
0,0,1,0,0,1,1,0,1,0,7177.1,0.033901
1,0,1,0,0,1,1,0,1,0,7144.8,0.033991
2,0,1,0,0,1,1,0,1,0,7152.4,0.033851
0,0,1,0,0,1,1,0,1,1,4482.6,0.064666
1,0,1,0,0,1,1,0,1,1,4034.5,0.066346
2,0,1,0,0,1,1,0,1,1,5668.0,0.058384
0,0,1,0,0,1,1,1,0,0,6967.4,0.035096
1,0,1,0,0,1,1,1,0,0,7000.1,0.034629
2,0,1,0,0,1,1,1,0,0,7196.2,0.034857
0,0,1,0,0,1,1,1,0,1,5299.6,0.049891
1,0,1,0,0,1,1,1,0,1,4901.0,0.052368
2,0,1,0,0,1,1,1,0,1,5217.5,0.053362
0,0,1,0,0,1,1,1,1,0,7142.8,0.033946
1,0,1,0,0,1,1,1,1,0,7187.6,0.033797
2,0,1,0,0,1,1,1,1,0,7147.1,0.034319
0,0,1,0,0,1,1,1,1,1,4187.8,0.062832
1,0,1,0,0,1,1,1,1,1,4672.3,0.06489
2,0,1,0,0,1,1,1,1,1,4522.2,0.058929
0,0,1,0,1,0,0,0,0,0,6953.7,0.035229
1,0,1,0,1,0,0,0,0,0,6984.1,0.034985
2,0,1,0,1,0,0,0,0,0,7034.8,0.034625
0,0,1,0,1,0,0,0,0,1,4640.2,0.057973
1,0,1,0,1,0,0,0,0,1,5319.6,0.053702
2,0,1,0,1,0,0,0,0,1,5643.7,0.056568
0,0,1,0,1,0,0,0,1,0,7096.0,0.034313
1,0,1,0,1,0,0,0,1,0,7153.5,0.034357
2,0,1,0,1,0,0,0,1,0,7091.2,0.034192
0,0,1,0,1,0,0,0,1,1,5175.8,0.05421
1,0,1,0,1,0,0,0,1,1,5482.7,0.055533
2,0,1,0,1,0,0,0,1,1,4826.2,0.057619
0,0,1,0,1,0,0,1,0,0,7091.6,0.034753
1,0,1,0,1,0,0,1,0,0,7055.5,0.034921
2,0,1,0,1,0,0,1,0,0,7051.2,0.035297
0,0,1,0,1,0,0,1,0,1,4452.4,0.06062
1,0,1,0,1,0,0,1,0,1,4431.9,0.057745
2,0,1,0,1,0,0,1,0,1,4887.5,0.056626
0,0,1,0,1,0,0,1,1,0,7195.1,0.033797
1,0,1,0,1,0,0,1,1,0,7207.6,0.034
2,0,1,0,1,0,0,1,1,0,7159.7,0.033765
0,0,1,0,1,0,0,1,1,1,5449.2,0.050566
1,0,1,0,1,0,0,1,1,1,5987.4,0.050029
2,0,1,0,1,0,0,1,1,1,5084.1,0.050931
0,0,1,0,1,0,1,0,0,0,7056.5,0.035825
1,0,1,0,1,0,1,0,0,0,7012.2,0.034768
2,0,1,0,1,0,1,0,0,0,7040.2,0.035185
0,0,1,0,1,0,1,0,0,1,4764.7,0.056606
1,0,1,0,1,0,1,0,0,1,6233.9,0.054679
2,0,1,0,1,0,1,0,0,1,4555.5,0.056707
0,0,1,0,1,0,1,0,1,0,7161.2,0.034047
1,0,1,0,1,0,1,0,1,0,7140.5,0.033915
2,0,1,0,1,0,1,0,1,0,7178.1,0.033979
0,0,1,0,1,0,1,0,1,1,4567.2,0.062033
1,0,1,0,1,0,1,0,1,1,4732.9,0.06264
2,0,1,0,1,0,1,0,1,1,4332.6,0.064681
0,0,1,0,1,0,1,1,0,0,7040.0,0.034682
1,0,1,0,1,0,1,1,0,0,7119.5,0.034523
2,0,1,0,1,0,1,1,0,0,6958.5,0.035881
0,0,1,0,1,0,1,1,0,1,5167.4,0.049844
1,0,1,0,1,0,1,1,0,1,6673.0,0.046022
2,0,1,0,1,0,1,1,0,1,6343.4,0.048649
0,0,1,0,1,0,1,1,1,0,7162.0,0.033816
1,0,1,0,1,0,1,1,1,0,7182.0,0.033644
2,0,1,0,1,0,1,1,1,0,7209.6,0.033612
0,0,1,0,1,0,1,1,1,1,4247.4,0.061796
1,0,1,0,1,0,1,1,1,1,5024.3,0.064591
2,0,1,0,1,0,1,1,1,1,4459.1,0.062003
0,0,1,0,1,1,0,0,0,0,7045.0,0.034892
1,0,1,0,1,1,0,0,0,0,7013.1,0.035157
2,0,1,0,1,1,0,0,0,0,6993.8,0.034799
0,0,1,0,1,1,0,0,0,1,4503.2,0.058329
1,0,1,0,1,1,0,0,0,1,4784.0,0.057532
2,0,1,0,1,1,0,0,0,1,5579.4,0.055559
0,0,1,0,1,1,0,0,1,0,7160.4,0.033937
1,0,1,0,1,1,0,0,1,0,7131.9,0.034
2,0,1,0,1,1,0,0,1,0,7157.5,0.034144
0,0,1,0,1,1,0,0,1,1,6239.3,0.0514
1,0,1,0,1,1,0,0,1,1,4964.4,0.051829
2,0,1,0,1,1,0,0,1,1,6299.6,0.051401
0,0,1,0,1,1,0,1,0,0,7001.2,0.034733
1,0,1,0,1,1,0,1,0,0,7019.2,0.035148
2,0,1,0,1,1,0,1,0,0,7039.5,0.034696
0,0,1,0,1,1,0,1,0,1,4924.2,0.057127
1,0,1,0,1,1,0,1,0,1,4632.1,0.057522
2,0,1,0,1,1,0,1,0,1,5110.2,0.056974
0,0,1,0,1,1,0,1,1,0,7144.6,0.03385
1,0,1,0,1,1,0,1,1,0,7155.8,0.033792
2,0,1,0,1,1,0,1,1,0,7199.0,0.033894
0,0,1,0,1,1,0,1,1,1,4689.5,0.061956
1,0,1,0,1,1,0,1,1,1,4417.4,0.063439
2,0,1,0,1,1,0,1,1,1,4580.5,0.060599
0,0,1,0,1,1,1,0,0,0,6129.2,0.040987
1,0,1,0,1,1,1,0,0,0,6432.6,0.039646
2,0,1,0,1,1,1,0,0,0,6347.9,0.039884
0,0,1,0,1,1,1,0,0,1,5087.1,0.054702
1,0,1,0,1,1,1,0,0,1,4491.5,0.057039
2,0,1,0,1,1,1,0,0,1,4577.0,0.056531
0,0,1,0,1,1,1,0,1,0,7117.8,0.034107
1,0,1,0,1,1,1,0,1,0,7134.0,0.033855
2,0,1,0,1,1,1,0,1,0,7163.1,0.03397
0,0,1,0,1,1,1,0,1,1,5201.8,0.054973
1,0,1,0,1,1,1,0,1,1,5025.9,0.053003
2,0,1,0,1,1,1,0,1,1,5520.2,0.051117
0,0,1,0,1,1,1,1,0,0,7020.4,0.034773
1,0,1,0,1,1,1,1,0,0,6971.1,0.035445
2,0,1,0,1,1,1,1,0,0,6994.1,0.037883
0,0,1,0,1,1,1,1,0,1,4622.1,0.058465
1,0,1,0,1,1,1,1,0,1,4387.9,0.059583
2,0,1,0,1,1,1,1,0,1,4655.6,0.0565
0,0,1,0,1,1,1,1,1,0,7125.2,0.037067
1,0,1,0,1,1,1,1,1,0,6841.5,0.041209
2,0,1,0,1,1,1,1,1,0,7169.1,0.040516
0,0,1,0,1,1,1,1,1,1,6123.4,0.048077
1,0,1,0,1,1,1,1,1,1,6207.3,0.051122
2,0,1,0,1,1,1,1,1,1,5155.4,0.054263
0,0,1,1,0,0,0,0,0,0,6999.5,0.034656
1,0,1,1,0,0,0,0,0,0,6998.1,0.035643
2,0,1,1,0,0,0,0,0,0,7033.2,0.036903
0,0,1,1,0,0,0,0,0,1,4579.0,0.057758
1,0,1,1,0,0,0,0,0,1,5243.9,0.057326
2,0,1,1,0,0,0,0,0,1,4635.9,0.058722
0,0,1,1,0,0,0,0,1,0,7125.2,0.034925
1,0,1,1,0,0,0,0,1,0,7053.8,0.034588
2,0,1,1,0,0,0,0,1,0,7016.3,0.039671
0,0,1,1,0,0,0,0,1,1,5256.2,0.056841
1,0,1,1,0,0,0,0,1,1,4805.3,0.05812
2,0,1,1,0,0,0,0,1,1,5282.1,0.055205
0,0,1,1,0,0,0,1,0,0,7029.7,0.034859
1,0,1,1,0,0,0,1,0,0,7015.5,0.035071
2,0,1,1,0,0,0,1,0,0,7060.5,0.03437
0,0,1,1,0,0,0,1,0,1,6269.3,0.053239
1,0,1,1,0,0,0,1,0,1,4479.7,0.056278
2,0,1,1,0,0,0,1,0,1,4901.7,0.056767
0,0,1,1,0,0,0,1,1,0,7128.6,0.034099
1,0,1,1,0,0,0,1,1,0,7173.2,0.034135
2,0,1,1,0,0,0,1,1,0,7172.1,0.033747
0,0,1,1,0,0,0,1,1,1,4997.6,0.053093
1,0,1,1,0,0,0,1,1,1,5267.5,0.054845
2,0,1,1,0,0,0,1,1,1,5703.6,0.050519
0,0,1,1,0,0,1,0,0,0,6983.7,0.034855
1,0,1,1,0,0,1,0,0,0,7099.5,0.034554
2,0,1,1,0,0,1,0,0,0,7085.5,0.035238
0,0,1,1,0,0,1,0,0,1,4476.5,0.058873
1,0,1,1,0,0,1,0,0,1,5093.9,0.053743
2,0,1,1,0,0,1,0,0,1,4625.6,0.056633
0,0,1,1,0,0,1,0,1,0,7209.5,0.034284
1,0,1,1,0,0,1,0,1,0,7180.3,0.033772
2,0,1,1,0,0,1,0,1,0,7126.8,0.03416
0,0,1,1,0,0,1,0,1,1,5952.4,0.057154
1,0,1,1,0,0,1,0,1,1,4073.4,0.063429
2,0,1,1,0,0,1,0,1,1,5326.9,0.062029
0,0,1,1,0,0,1,1,0,0,7042.1,0.034753
1,0,1,1,0,0,1,1,0,0,7053.6,0.034668
2,0,1,1,0,0,1,1,0,0,7051.2,0.034886
0,0,1,1,0,0,1,1,0,1,6534.0,0.050476
1,0,1,1,0,0,1,1,0,1,6470.1,0.052314
2,0,1,1,0,0,1,1,0,1,5737.0,0.048772
0,0,1,1,0,0,1,1,1,0,7164.6,0.033915
1,0,1,1,0,0,1,1,1,0,7147.5,0.033842
2,0,1,1,0,0,1,1,1,0,7163.6,0.033952
0,0,1,1,0,0,1,1,1,1,4267.6,0.067265
1,0,1,1,0,0,1,1,1,1,4181.2,0.066819
2,0,1,1,0,0,1,1,1,1,3972.7,0.064305
0,0,1,1,0,1,0,0,0,0,6976.6,0.034848
1,0,1,1,0,1,0,0,0,0,6975.7,0.035178
2,0,1,1,0,1,0,0,0,0,7027.8,0.035373
0,0,1,1,0,1,0,0,0,1,4387.6,0.059939
1,0,1,1,0,1,0,0,0,1,4808.9,0.060592
2,0,1,1,0,1,0,0,0,1,4958.5,0.059056
0,0,1,1,0,1,0,0,1,0,7190.3,0.033912
1,0,1,1,0,1,0,0,1,0,7186.5,0.033863
2,0,1,1,0,1,0,0,1,0,7164.0,0.033817
0,0,1,1,0,1,0,0,1,1,5441.3,0.051855
1,0,1,1,0,1,0,0,1,1,6663.9,0.049359
2,0,1,1,0,1,0,0,1,1,6331.3,0.051027
0,0,1,1,0,1,0,1,0,0,7018.3,0.034632
1,0,1,1,0,1,0,1,0,0,6945.4,0.035118
2,0,1,1,0,1,0,1,0,0,7047.4,0.03506
0,0,1,1,0,1,0,1,0,1,4917.5,0.056604
1,0,1,1,0,1,0,1,0,1,4457.7,0.058151
2,0,1,1,0,1,0,1,0,1,4590.4,0.058166
0,0,1,1,0,1,0,1,1,0,7142.8,0.033828
1,0,1,1,0,1,0,1,1,0,7189.1,0.033904
2,0,1,1,0,1,0,1,1,0,7177.4,0.033979
0,0,1,1,0,1,0,1,1,1,5045.3,0.0623
1,0,1,1,0,1,0,1,1,1,4418.9,0.06375
2,0,1,1,0,1,0,1,1,1,6016.9,0.060238
0,0,1,1,0,1,1,0,0,0,6991.4,0.035364
1,0,1,1,0,1,1,0,0,0,7025.7,0.034732
2,0,1,1,0,1,1,0,0,0,6894.4,0.035715
0,0,1,1,0,1,1,0,0,1,4446.3,0.056497
1,0,1,1,0,1,1,0,0,1,5945.7,0.057354
2,0,1,1,0,1,1,0,0,1,4346.3,0.058718
0,0,1,1,0,1,1,0,1,0,7142.4,0.033991
1,0,1,1,0,1,1,0,1,0,7133.1,0.033977
2,0,1,1,0,1,1,0,1,0,7109.6,0.034239
0,0,1,1,0,1,1,0,1,1,4976.4,0.059019
1,0,1,1,0,1,1,0,1,1,4209.6,0.0667
2,0,1,1,0,1,1,0,1,1,4531.4,0.062553
0,0,1,1,0,1,1,1,0,0,7017.4,0.035049
1,0,1,1,0,1,1,1,0,0,6971.5,0.034695
2,0,1,1,0,1,1,1,0,0,7007.5,0.035137
0,0,1,1,0,1,1,1,0,1,5574.1,0.054193
1,0,1,1,0,1,1,1,0,1,6279.4,0.048502
2,0,1,1,0,1,1,1,0,1,6300.0,0.047581
0,0,1,1,0,1,1,1,1,0,7165.1,0.033956
1,0,1,1,0,1,1,1,1,0,7162.7,0.033839
2,0,1,1,0,1,1,1,1,0,7174.5,0.033872
0,0,1,1,0,1,1,1,1,1,6451.8,0.056529
1,0,1,1,0,1,1,1,1,1,4543.0,0.061454
2,0,1,1,0,1,1,1,1,1,4573.6,0.060221
0,0,1,1,1,0,0,0,0,0,6997.5,0.03495
1,0,1,1,1,0,0,0,0,0,7065.1,0.035564
2,0,1,1,1,0,0,0,0,0,7093.9,0.034525
0,0,1,1,1,0,0,0,0,1,4459.4,0.056771
1,0,1,1,1,0,0,0,0,1,4866.3,0.057524
2,0,1,1,1,0,0,0,0,1,4733.4,0.055658
0,0,1,1,1,0,0,0,1,0,7200.3,0.033799
1,0,1,1,1,0,0,0,1,0,7174.5,0.033726
2,0,1,1,1,0,0,0,1,0,7175.5,0.033699
0,0,1,1,1,0,0,0,1,1,5300.8,0.054907
1,0,1,1,1,0,0,0,1,1,4751.7,0.058887
2,0,1,1,1,0,0,0,1,1,5150.1,0.054905
0,0,1,1,1,0,0,1,0,0,7061.1,0.034433
1,0,1,1,1,0,0,1,0,0,7020.8,0.035019
2,0,1,1,1,0,0,1,0,0,7002.6,0.034586
0,0,1,1,1,0,0,1,0,1,4581.7,0.056856
1,0,1,1,1,0,0,1,0,1,4318.6,0.059178
2,0,1,1,1,0,0,1,0,1,4468.3,0.059221
0,0,1,1,1,0,0,1,1,0,7173.6,0.033961
1,0,1,1,1,0,0,1,1,0,7132.9,0.033798
2,0,1,1,1,0,0,1,1,0,7178.5,0.034073
0,0,1,1,1,0,0,1,1,1,5320.3,0.050801
1,0,1,1,1,0,0,1,1,1,5515.6,0.050688
2,0,1,1,1,0,0,1,1,1,6392.8,0.048303
0,0,1,1,1,0,1,0,0,0,7039.8,0.034326
1,0,1,1,1,0,1,0,0,0,7028.2,0.034924
2,0,1,1,1,0,1,0,0,0,7062.8,0.034789
0,0,1,1,1,0,1,0,0,1,4308.9,0.059111
1,0,1,1,1,0,1,0,0,1,5861.5,0.057833
2,0,1,1,1,0,1,0,0,1,4847.0,0.055803
0,0,1,1,1,0,1,0,1,0,7197.7,0.033722
1,0,1,1,1,0,1,0,1,0,7169.3,0.033668
2,0,1,1,1,0,1,0,1,0,7163.1,0.033893
0,0,1,1,1,0,1,0,1,1,4014.1,0.063102
1,0,1,1,1,0,1,0,1,1,4963.4,0.062586
2,0,1,1,1,0,1,0,1,1,4065.1,0.064757
0,0,1,1,1,0,1,1,0,0,6995.9,0.034735
1,0,1,1,1,0,1,1,0,0,7047.0,0.034421
2,0,1,1,1,0,1,1,0,0,7034.6,0.034952
0,0,1,1,1,0,1,1,0,1,5773.5,0.050903
1,0,1,1,1,0,1,1,0,1,5554.9,0.050657
2,0,1,1,1,0,1,1,0,1,5982.8,0.052271
0,0,1,1,1,0,1,1,1,0,7200.1,0.033874
1,0,1,1,1,0,1,1,1,0,7207.6,0.033866
2,0,1,1,1,0,1,1,1,0,7179.8,0.033878
0,0,1,1,1,0,1,1,1,1,5608.3,0.06148
1,0,1,1,1,0,1,1,1,1,4700.2,0.061177
2,0,1,1,1,0,1,1,1,1,4683.1,0.061004
0,0,1,1,1,1,0,0,0,0,6960.4,0.035356
1,0,1,1,1,1,0,0,0,0,7034.0,0.034617
2,0,1,1,1,1,0,0,0,0,7026.4,0.035342
0,0,1,1,1,1,0,0,0,1,5707.9,0.055737
1,0,1,1,1,1,0,0,0,1,6203.5,0.051301
2,0,1,1,1,1,0,0,0,1,5213.6,0.056198
0,0,1,1,1,1,0,0,1,0,7162.0,0.033852
1,0,1,1,1,1,0,0,1,0,7153.5,0.033768
2,0,1,1,1,1,0,0,1,0,7150.5,0.034056
0,0,1,1,1,1,0,0,1,1,4948.2,0.063539
1,0,1,1,1,1,0,0,1,1,6534.9,0.064317
2,0,1,1,1,1,0,0,1,1,4884.6,0.057861
0,0,1,1,1,1,0,1,0,0,7021.2,0.034596
1,0,1,1,1,1,0,1,0,0,7007.7,0.035026
2,0,1,1,1,1,0,1,0,0,7053.6,0.035036
0,0,1,1,1,1,0,1,0,1,4980.9,0.0593
1,0,1,1,1,1,0,1,0,1,4514.5,0.057123
2,0,1,1,1,1,0,1,0,1,4456.8,0.05928
0,0,1,1,1,1,0,1,1,0,7201.4,0.034209
1,0,1,1,1,1,0,1,1,0,7130.3,0.03396
2,0,1,1,1,1,0,1,1,0,7170.0,0.033765
0,0,1,1,1,1,0,1,1,1,4201.6,0.06169
1,0,1,1,1,1,0,1,1,1,4835.8,0.063233
2,0,1,1,1,1,0,1,1,1,5216.4,0.060423
0,0,1,1,1,1,1,0,0,0,7001.0,0.034865
1,0,1,1,1,1,1,0,0,0,7024.3,0.035028
2,0,1,1,1,1,1,0,0,0,7136.7,0.034623
0,0,1,1,1,1,1,0,0,1,5164.4,0.05485
1,0,1,1,1,1,1,0,0,1,4319.6,0.058398
2,0,1,1,1,1,1,0,0,1,5115.8,0.057093
0,0,1,1,1,1,1,0,1,0,7164.0,0.033715
1,0,1,1,1,1,1,0,1,0,7162.0,0.033882
2,0,1,1,1,1,1,0,1,0,7142.0,0.034093
0,0,1,1,1,1,1,0,1,1,5055.8,0.054646
1,0,1,1,1,1,1,0,1,1,5020.9,0.053865
2,0,1,1,1,1,1,0,1,1,5767.7,0.05244
0,0,1,1,1,1,1,1,0,0,7076.1,0.035096
1,0,1,1,1,1,1,1,0,0,7031.5,0.034652
2,0,1,1,1,1,1,1,0,0,7087.6,0.034953
0,0,1,1,1,1,1,1,0,1,4898.0,0.056586
1,0,1,1,1,1,1,1,0,1,4544.8,0.057592
2,0,1,1,1,1,1,1,0,1,4616.0,0.057508
0,0,1,1,1,1,1,1,1,0,6554.5,0.039724
1,0,1,1,1,1,1,1,1,0,6988.8,0.039072
2,0,1,1,1,1,1,1,1,0,7005.1,0.035761
0,0,1,1,1,1,1,1,1,1,5386.0,0.057312
1,0,1,1,1,1,1,1,1,1,4544.2,0.058933
2,0,1,1,1,1,1,1,1,1,4715.9,0.056407
0,1,0,0,0,0,0,0,0,0,6962.4,0.035935
1,1,0,0,0,0,0,0,0,0,7079.2,0.035223
2,1,0,0,0,0,0,0,0,0,7124.0,0.034367
0,1,0,0,0,0,0,0,0,1,7052.8,0.0386
1,1,0,0,0,0,0,0,0,1,6516.9,0.040181
2,1,0,0,0,0,0,0,0,1,6924.2,0.037917
0,1,0,0,0,0,0,0,1,0,7003.2,0.035215
1,1,0,0,0,0,0,0,1,0,7029.5,0.034562
2,1,0,0,0,0,0,0,1,0,7023.9,0.034678
0,1,0,0,0,0,0,0,1,1,5159.7,0.053778
1,1,0,0,0,0,0,0,1,1,4586.5,0.058063
2,1,0,0,0,0,0,0,1,1,4842.6,0.055726
0,1,0,0,0,0,0,1,0,0,7016.9,0.035025
1,1,0,0,0,0,0,1,0,0,7029.1,0.034787
2,1,0,0,0,0,0,1,0,0,6936.2,0.035713
0,1,0,0,0,0,0,1,0,1,4773.3,0.056749
1,1,0,0,0,0,0,1,0,1,5512.3,0.05736
2,1,0,0,0,0,0,1,0,1,5006.8,0.054269
0,1,0,0,0,0,0,1,1,0,7151.4,0.033772
1,1,0,0,0,0,0,1,1,0,7165.3,0.033772
2,1,0,0,0,0,0,1,1,0,7150.5,0.033968
0,1,0,0,0,0,0,1,1,1,5228.0,0.052228
1,1,0,0,0,0,0,1,1,1,5353.1,0.051818
2,1,0,0,0,0,0,1,1,1,5279.7,0.053252
0,1,0,0,0,0,1,0,0,0,7066.9,0.034922
1,1,0,0,0,0,1,0,0,0,7037.5,0.034926
2,1,0,0,0,0,1,0,0,0,6999.9,0.034743
0,1,0,0,0,0,1,0,0,1,5237.0,0.05536
1,1,0,0,0,0,1,0,0,1,5946.9,0.056844
2,1,0,0,0,0,1,0,0,1,5088.2,0.055352
0,1,0,0,0,0,1,0,1,0,7251.0,0.033979
1,1,0,0,0,0,1,0,1,0,7177.7,0.033893
2,1,0,0,0,0,1,0,1,0,7158.6,0.033838
0,1,0,0,0,0,1,0,1,1,4816.0,0.059542
1,1,0,0,0,0,1,0,1,1,4083.2,0.064147
2,1,0,0,0,0,1,0,1,1,4502.2,0.064021
0,1,0,0,0,0,1,1,0,0,7017.6,0.034995
1,1,0,0,0,0,1,1,0,0,7074.9,0.034332
2,1,0,0,0,0,1,1,0,0,6990.0,0.035052
0,1,0,0,0,0,1,1,0,1,4606.0,0.057975
1,1,0,0,0,0,1,1,0,1,4551.3,0.057066
2,1,0,0,0,0,1,1,0,1,4448.4,0.058191
0,1,0,0,0,0,1,1,1,0,7172.1,0.033896
1,1,0,0,0,0,1,1,1,0,7202.5,0.034146
2,1,0,0,0,0,1,1,1,0,7203.1,0.033789
0,1,0,0,0,0,1,1,1,1,5085.2,0.059157
1,1,0,0,0,0,1,1,1,1,4232.5,0.063338
2,1,0,0,0,0,1,1,1,1,4310.4,0.064428
0,1,0,0,0,1,0,0,0,0,6961.5,0.035177
1,1,0,0,0,1,0,0,0,0,6992.2,0.035598
2,1,0,0,0,1,0,0,0,0,6960.8,0.035299
0,1,0,0,0,1,0,0,0,1,4454.5,0.057158
1,1,0,0,0,1,0,0,0,1,4468.3,0.056773
2,1,0,0,0,1,0,0,0,1,4731.4,0.058423
0,1,0,0,0,1,0,0,1,0,7190.7,0.034147
1,1,0,0,0,1,0,0,1,0,7213.7,0.033681
2,1,0,0,0,1,0,0,1,0,7225.2,0.033627
0,1,0,0,0,1,0,0,1,1,5563.3,0.051213
1,1,0,0,0,1,0,0,1,1,5658.1,0.049271
2,1,0,0,0,1,0,0,1,1,5128.1,0.051452
0,1,0,0,0,1,0,1,0,0,7033.8,0.035146
1,1,0,0,0,1,0,1,0,0,7054.4,0.034516
2,1,0,0,0,1,0,1,0,0,6992.4,0.035094
0,1,0,0,0,1,0,1,0,1,4704.0,0.05847
1,1,0,0,0,1,0,1,0,1,4640.8,0.058169
2,1,0,0,0,1,0,1,0,1,4520.8,0.057436
0,1,0,0,0,1,0,1,1,0,7212.2,0.033708
1,1,0,0,0,1,0,1,1,0,7164.0,0.033888
2,1,0,0,0,1,0,1,1,0,7148.8,0.034005
0,1,0,0,0,1,0,1,1,1,5926.9,0.048676
1,1,0,0,0,1,0,1,1,1,4849.8,0.054321
2,1,0,0,0,1,0,1,1,1,6155.3,0.048084
0,1,0,0,0,1,1,0,0,0,6890.6,0.036257
1,1,0,0,0,1,1,0,0,0,7010.6,0.035537
2,1,0,0,0,1,1,0,0,0,7002.6,0.035363
0,1,0,0,0,1,1,0,0,1,4439.7,0.059542
1,1,0,0,0,1,1,0,0,1,4660.5,0.058509
2,1,0,0,0,1,1,0,0,1,5361.7,0.05685
0,1,0,0,0,1,1,0,1,0,7153.3,0.033856
1,1,0,0,0,1,1,0,1,0,7137.6,0.033771
2,1,0,0,0,1,1,0,1,0,7158.6,0.033782
0,1,0,0,0,1,1,0,1,1,4475.9,0.062887
1,1,0,0,0,1,1,0,1,1,4622.1,0.062816
2,1,0,0,0,1,1,0,1,1,5298.3,0.061665
0,1,0,0,0,1,1,1,0,0,7054.7,0.034515
1,1,0,0,0,1,1,1,0,0,7013.6,0.034665
2,1,0,0,0,1,1,1,0,0,6957.4,0.035196
0,1,0,0,0,1,1,1,0,1,5970.9,0.049162
1,1,0,0,0,1,1,1,0,1,6400.7,0.05225
2,1,0,0,0,1,1,1,0,1,5377.1,0.051517
0,1,0,0,0,1,1,1,1,0,7154.6,0.033918
1,1,0,0,0,1,1,1,1,0,7228.0,0.033865
2,1,0,0,0,1,1,1,1,0,7180.9,0.033649
0,1,0,0,0,1,1,1,1,1,4543.6,0.061414
1,1,0,0,0,1,1,1,1,1,4389.8,0.064759
2,1,0,0,0,1,1,1,1,1,4189.3,0.060992
0,1,0,0,1,0,0,0,0,0,6881.7,0.03861
1,1,0,0,1,0,0,0,0,0,7008.3,0.040297
2,1,0,0,1,0,0,0,0,0,7129.1,0.035389
0,1,0,0,1,0,0,0,0,1,4765.5,0.057892
1,1,0,0,1,0,0,0,0,1,4554.6,0.058186
2,1,0,0,1,0,0,0,0,1,6148.7,0.054244
0,1,0,0,1,0,0,0,1,0,7018.8,0.034522
1,1,0,0,1,0,0,0,1,0,6993.6,0.034755
2,1,0,0,1,0,0,0,1,0,7096.0,0.03469
0,1,0,0,1,0,0,0,1,1,4378.1,0.058553
1,1,0,0,1,0,0,0,1,1,4293.6,0.05975
2,1,0,0,1,0,0,0,1,1,6137.2,0.05147
0,1,0,0,1,0,0,1,0,0,7064.6,0.03456
1,1,0,0,1,0,0,1,0,0,7004.2,0.035099
2,1,0,0,1,0,0,1,0,0,7022.5,0.034993
0,1,0,0,1,0,0,1,0,1,6089.7,0.055802
1,1,0,0,1,0,0,1,0,1,4996.5,0.055333
2,1,0,0,1,0,0,1,0,1,5708.3,0.055511
0,1,0,0,1,0,0,1,1,0,7169.3,0.034004
1,1,0,0,1,0,0,1,1,0,7185.4,0.03376
2,1,0,0,1,0,0,1,1,0,7167.4,0.03373
0,1,0,0,1,0,0,1,1,1,4956.6,0.052068
1,1,0,0,1,0,0,1,1,1,5544.3,0.05397
2,1,0,0,1,0,0,1,1,1,5326.8,0.051342
0,1,0,0,1,0,1,0,0,0,7022.6,0.037961
1,1,0,0,1,0,1,0,0,0,7060.3,0.035042
2,1,0,0,1,0,1,0,0,0,7088.9,0.03527
0,1,0,0,1,0,1,0,0,1,4736.5,0.055299
1,1,0,0,1,0,1,0,0,1,4895.5,0.05786
2,1,0,0,1,0,1,0,0,1,4404.3,0.058901
0,1,0,0,1,0,1,0,1,0,7172.5,0.03391
1,1,0,0,1,0,1,0,1,0,7223.5,0.033855
2,1,0,0,1,0,1,0,1,0,7173.0,0.033787
0,1,0,0,1,0,1,0,1,1,4467.3,0.064629
1,1,0,0,1,0,1,0,1,1,4323.9,0.064198
2,1,0,0,1,0,1,0,1,1,5037.7,0.061627
0,1,0,0,1,0,1,1,0,0,7102.5,0.034666
1,1,0,0,1,0,1,1,0,0,7063.8,0.034491
2,1,0,0,1,0,1,1,0,0,7023.1,0.034922
0,1,0,0,1,0,1,1,0,1,5373.7,0.052732
1,1,0,0,1,0,1,1,0,1,5196.7,0.051255
2,1,0,0,1,0,1,1,0,1,5740.3,0.049457
0,1,0,0,1,0,1,1,1,0,7177.7,0.033927
1,1,0,0,1,0,1,1,1,0,7225.2,0.033601
2,1,0,0,1,0,1,1,1,0,7177.5,0.033841
0,1,0,0,1,0,1,1,1,1,4489.8,0.063703
1,1,0,0,1,0,1,1,1,1,6143.6,0.061023
2,1,0,0,1,0,1,1,1,1,5209.0,0.060008
0,1,0,0,1,1,0,0,0,0,6948.9,0.035276
1,1,0,0,1,1,0,0,0,0,7021.6,0.035163
2,1,0,0,1,1,0,0,0,0,6987.7,0.034851
0,1,0,0,1,1,0,0,0,1,4654.1,0.056073
